id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1036000280,20150217T000000,675000.0,4,1.75,0.16226415094339625,0.004213009263774359,1.0,0,0,4,9,0.19188596491228072,400,1969,0,98052,0.768859578574876,0.35132890365449043,2040,8480
5422560380,20141222T000000,499000.0,3,2.5,0.1079245283018868,0.0032831790380527717,1.0,0,0,4,8,0.07785087719298246,720,1977,0,98052,0.8158275695673183,0.3239202657807425,1720,6136
1762600280,20140714T000000,1202500.0,3,2.5,0.23698113207547175,0.017081011534135066,1.5,0,0,3,10,0.3442982456140351,0,1984,0,98033,0.7910567797973442,0.27906976744186807,3440,35021
5416500840,20140627T000000,320000.0,4,2.5,0.17207547169811324,0.002631995003752637,2.0,0,0,3,8,0.25,0,2005,0,98038,0.32636319768377575,0.39950166112957675,2570,4933
3523069008,20150505T000000,890000.0,4,3.25,0.3071698113207547,0.12704691372084134,1.0,0,0,3,10,0.2225877192982456,2040,2000,0,98038,0.4529515843654508,0.42441860465118,2410,87120
8001210170,20140822T000000,275000.0,4,2.75,0.13358490566037737,0.00413729019001853,1.0,0,0,3,7,0.10087719298245613,850,1978,0,98001,0.2999839150715786,0.20265780730898086,1940,7420
6806300920,20140610T000000,490000.0,4,2.5,0.20603773584905663,0.004713966655742928,2.0,0,0,4,10,0.2993421052631579,0,1994,0,98042,0.3331188676210388,0.32558139534884845,3020,8406
9826701665,20140725T000000,550000.0,3,2.5,0.1547169811320755,0.0022291695313716234,1.5,0,0,3,7,0.13706140350877194,800,1906,0,98122,0.7196396976033412,0.17940199335549778,1590,4200
2253200010,20150507T000000,390000.0,5,2.0,0.15924528301886795,0.005462071104450524,1.0,0,0,5,7,0.10087719298245613,1190,1959,0,98056,0.5714975068361099,0.27657807308970916,1760,9533
1941400080,20141020T000000,277000.0,3,2.25,0.09962264150943397,0.00690557952653166,1.0,0,0,4,7,0.08991228070175439,500,1968,0,98032,0.34164387968473875,0.199335548172769,1690,11839
3317010130,20150317T000000,236000.0,3,1.75,0.06037735849056604,0.004317198709262381,1.0,0,0,3,7,0.08771929824561403,0,1994,0,98003,0.16953514556860227,0.18023255813953654,1660,9219
1721059230,20150304T000000,265953.0,3,1.75,0.0890566037735849,0.007600983499905198,1.0,0,0,4,7,0.12938596491228072,0,1975,0,98092,0.24722534984719857,0.2674418604651265,2090,16988
9328500630,20150302T000000,545000.0,3,2.25,0.10415094339622642,0.0034649048150667628,1.0,0,0,4,8,0.10416666666666667,430,1974,0,98008,0.7807624256072074,0.33720930232559,1910,7000
6301800020,20140506T000000,535000.0,3,2.5,0.11773584905660377,0.005808561585957201,2.0,0,0,3,8,0.17105263157894735,0,1991,0,98034,0.9013993887727167,0.24086378737543157,1780,9660
7855000460,20141007T000000,1450000.0,3,2.75,0.27547169811320754,0.005543241951516773,1.0,0,4,5,9,0.20285087719298245,1800,1967,0,98006,0.658677818883703,0.29983388704319225,3390,9360
9320350020,20140630T000000,490000.0,4,3.0,0.1539622641509434,0.0018033254605688378,2.0,0,0,3,9,0.17872807017543862,410,2003,0,98108,0.6403410004825503,0.17524916943521873,2330,5242
7849201061,20150408T000000,319950.0,4,2.5,0.13056603773584907,0.004046427301511534,1.5,0,0,4,6,0.18969298245614036,0,1954,0,98065,0.5893517773845929,0.5822259136212722,1440,7200
3885805640,20140704T000000,625000.0,3,1.5,0.07622641509433963,0.004046427301511534,1.0,0,0,5,7,0.11074561403508772,0,1960,0,98033,0.8463889335692443,0.2682724252491795,2280,7200
8960200630,20150220T000000,248000.0,3,1.0,0.06716981132075472,0.0038931718962297345,1.0,0,0,4,7,0.09758771929824563,0,1968,0,98031,0.4301109860061132,0.28405315614618587,1760,8657
1736800920,20150421T000000,475000.0,3,1.75,0.07773584905660377,0.004434108959141382,1.0,0,0,3,8,0.11293859649122807,0,1966,0,98007,0.7181920540453746,0.31229235880400097,2050,7644
6152900402,20140619T000000,410000.0,6,2.75,0.16830188679245286,0.00533304580277059,1.0,0,0,4,7,0.11293859649122807,1200,1962,0,98155,0.9774811002091042,0.18687707641197449,1820,11000
9822700255,20140505T000000,670000.0,3,2.5,0.1049056603773585,0.0008965138332690226,3.0,0,0,3,9,0.1524122807017544,0,1909,1998,98105,0.8114846388933614,0.19019933554817214,1950,5000
1423069102,20150331T000000,430000.0,3,2.5,0.12905660377358494,0.021151668939248466,2.0,0,0,3,7,0.1875,0,1968,2005,98027,0.5105356281164575,0.4360465116279215,2000,51836
5279100675,20141028T000000,313000.0,2,1.0,0.06716981132075472,0.002653196344404269,1.0,0,0,5,6,0.09758771929824563,0,1954,0,98027,0.6051150072382256,0.40697674418605345,1650,7121
2524049056,20140714T000000,950000.0,3,3.25,0.22943396226415094,0.008827632494749639,2.5,0,0,3,9,0.3333333333333333,0,1988,0,98040,0.6170178542705429,0.23006644518272878,4340,20031
4232400470,20140527T000000,751750.0,2,2.0,0.12000000000000001,0.002956072639427588,1.5,0,0,3,8,0.1743421052631579,0,1902,0,98112,0.7526138008686019,0.17275747508305983,1590,5400
8562740440,20140909T000000,760000.0,4,2.5,0.2037735849056604,0.002883382328621991,2.0,0,0,3,9,0.21052631578947367,780,2003,0,98027,0.6102621843332798,0.37624584717607945,2990,6299
8114000020,20150128T000000,310650.0,3,1.75,0.09207547169811321,0.007201186790474419,1.0,0,0,4,7,0.13377192982456143,0,1969,0,98059,0.5645809876146188,0.3139534883720927,1480,17800
6600780130,20140502T000000,367500.0,4,3.0,0.2128301886792453,0.004065205631802979,2.0,0,0,3,8,0.3092105263157895,0,1997,0,98092,0.27666076885958546,0.27242524916944433,2820,7311
5100403947,20140804T000000,580000.0,4,2.5,0.14037735849056607,0.002713771603408933,2.0,0,0,3,8,0.20394736842105265,0,2001,0,98115,0.8690686826443681,0.17026578073091514,2030,6380
1189000825,20140702T000000,580000.0,3,2.25,0.12150943396226414,0.0020837889097604307,1.5,0,0,3,8,0.09978070175438596,700,1905,0,98122,0.7339552838989931,0.18355481727576262,1310,3960
3066400080,20140602T000000,665000.0,4,2.5,0.18339622641509437,0.005742534553642117,2.0,0,0,3,10,0.2664473684210526,0,1987,0,98074,0.7614605115007294,0.38870431893688817,2720,10020
2214800630,20141105T000000,239950.0,3,2.25,0.09584905660377359,0.004700640098761902,2.0,0,0,4,7,0.1392543859649123,0,1979,0,98001,0.2949975872607382,0.21594684385382834,1920,8120
4027701253,20140813T000000,470000.0,4,2.5,0.12830188679245286,0.017907863819548727,2.0,0,0,3,8,0.18640350877192985,0,1998,0,98155,0.9842367701463814,0.20514950166113977,2220,11627
9547205260,20140815T000000,733000.0,3,1.75,0.10943396226415096,0.0015386115787184575,1.0,0,0,5,8,0.07236842105263158,790,1930,2014,98115,0.8455846871481612,0.1735880398671128,1800,3960
9320600020,20150130T000000,250000.0,4,2.0,0.1388679245283019,0.004773330409567498,1.0,0,0,3,7,0.11622807017543861,780,1962,0,98031,0.41402605758405286,0.2574750830564909,1550,8596
2807100095,20140908T000000,402000.0,4,1.75,0.09207547169811321,0.005243394419443688,1.0,0,0,5,7,0.13377192982456143,0,1957,0,98133,0.9798938394724104,0.14950166112957675,1480,9176
8067000020,20140611T000000,295000.0,5,3.5,0.1366037735849057,0.0027785871305439232,2.0,0,0,3,7,0.12280701754385966,690,1999,0,98178,0.5708541096992263,0.21760797342193428,1410,5650
8731980440,20141016T000000,355000.0,5,2.5,0.15501886792452832,0.0045310293735488436,1.0,0,0,4,8,0.1392543859649123,784,1976,0,98023,0.26154093614283624,0.11794019933556399,2344,8000
5112800233,20140909T000000,289000.0,3,1.5,0.1267924528301887,0.013305961392964426,1.0,0,0,4,6,0.1842105263157895,0,1968,0,98058,0.4748270870194631,0.3571428571428612,1850,20160
6141600179,20141112T000000,376000.0,3,2.25,0.0890566037735849,0.00522158732620201,2.0,0,2,3,7,0.12938596491228072,0,1982,0,98133,0.901238539488503,0.14119601328904707,1400,8204
8122100595,20140627T000000,212700.0,2,1.0,0.04905660377358491,0.0027380017070107983,1.0,0,0,3,7,0.0712719298245614,0,1926,0,98126,0.6138008685861394,0.12043189368772289,940,5040
5467910190,20140527T000000,325000.0,3,1.75,0.11245283018867926,0.007617338819836458,1.0,0,0,4,9,0.16337719298245612,0,1983,0,98042,0.3395528389898601,0.30481727574751005,2750,13095
808300460,20140811T000000,415000.0,4,2.5,0.14641509433962266,0.003163845777813584,2.0,0,0,3,7,0.21271929824561403,0,2002,0,98019,0.9145890300788153,0.4667774086378813,2490,6300
7785350010,20150402T000000,935000.0,3,2.5,0.24754716981132077,0.008862766144972344,1.0,0,0,4,8,0.231359649122807,1170,1981,0,98177,0.951584365449591,0.12873754152825256,3140,14375
2133020020,20150116T000000,372000.0,3,2.5,0.1230188679245283,0.008928793177287429,2.0,0,0,3,7,0.17872807017543862,0,1990,0,98019,0.926170178542705,0.46096345514951054,2370,15235
2588800006,20141021T000000,240000.0,3,1.5,0.07547169811320754,0.0047527348215059126,1.0,0,0,3,7,0.0800438596491228,270,1957,0,98168,0.5298375422229498,0.16694352159470327,1770,8400
5169700022,20140915T000000,334950.0,3,1.75,0.12000000000000001,0.009535757272514158,1.0,0,0,5,7,0.1743421052631579,0,1980,0,98059,0.5677979732990224,0.30232558139535115,1900,7972
5416500660,20150430T000000,426500.0,4,2.5,0.20150943396226417,0.002495700670992144,2.0,0,0,3,9,0.29276315789473684,0,2005,0,98038,0.32781084124175663,0.3978405315614708,2750,4623
6117502745,20150224T000000,430000.0,2,1.75,0.11698113207547171,0.008694972677529425,1.0,0,2,3,8,0.11074561403508772,540,1952,0,98166,0.4540775293550041,0.14202657807310004,2920,15084
2624049169,20141211T000000,400000.0,3,1.5,0.12075471698113209,0.003430376917434104,1.0,0,0,3,7,0.08771929824561403,800,1967,0,98118,0.6171787035547709,0.20764119601329867,1750,6183
1426300842,20150428T000000,455850.0,3,2.25,0.11547169811320755,0.0033195241934555696,1.0,0,0,4,7,0.09100877192982457,700,1964,0,98108,0.6635032974103297,0.18189368770765668,1970,6232
824059321,20140602T000000,1965220.0,4,3.5,0.30792452830188677,0.004839963194472628,2.0,0,1,3,10,0.3640350877192982,760,2003,0,98004,0.6943863599807116,0.26162790697675575,2960,10347
126049217,20140604T000000,400000.0,3,1.75,0.09358490566037736,0.0061853396969662085,1.0,0,0,3,7,0.13596491228070173,0,1986,0,98028,0.9805372366093081,0.22840531561462285,2100,12593
2201500185,20140808T000000,397500.0,3,1.0,0.05584905660377358,0.0060332957968645025,1.0,0,0,4,7,0.08114035087719298,0,1954,0,98006,0.6728325558951269,0.31561461794021284,1480,12200
1972205790,20141211T000000,755000.0,3,2.5,0.12905660377358494,0.0008662262037666907,3.0,0,0,3,8,0.1875,0,2005,0,98109,0.7908959305131162,0.1353820598006763,1560,1340
6843000080,20140709T000000,287000.0,5,1.5,0.10867924528301888,0.005276105059306207,1.0,0,0,3,7,0.07894736842105263,720,1962,0,98058,0.4965417403892616,0.2782392026578151,1730,9230
1442700250,20140716T000000,480000.0,4,2.5,0.2513207547169811,0.00937705009392194,2.0,0,0,3,9,0.3651315789473684,0,1976,0,98038,0.3461476596429236,0.38122923588041147,2590,16000
2607760680,20150416T000000,490000.0,3,2.5,0.13207547169811323,0.005513560074604488,2.0,0,0,3,8,0.19188596491228072,0,1995,0,98045,0.526620556538532,0.5971760797342256,2390,9868
3523059056,20140618T000000,365000.0,3,2.5,0.17735849056603775,0.0037526372953389153,2.0,0,0,3,8,0.1524122807017544,960,1991,0,98058,0.45858130931318897,0.3272425249169544,2260,7373
1657530010,20150224T000000,260000.0,3,2.5,0.09886792452830188,0.0010443174652404019,2.0,0,0,3,7,0.14364035087719296,0,2005,0,98056,0.5372366092970964,0.29485049833887444,1600,1700
7276100020,20150414T000000,505000.0,4,1.0,0.08981132075471698,0.007362922732016871,1.5,0,0,4,7,0.13048245614035087,0,1929,0,98133,0.9765160045037788,0.14700996677741784,1820,7995
9828200460,20140627T000000,260000.0,2,1.0,0.030943396226415096,0.0025926210853996056,1.0,0,0,3,7,0.044956140350877194,0,1922,0,98122,0.7379765160045082,0.18189368770765668,1440,4800
9828200460,20150106T000000,430000.0,2,1.0,0.030943396226415096,0.0025926210853996056,1.0,0,0,3,7,0.044956140350877194,0,1922,0,98122,0.7379765160045082,0.18189368770765668,1440,4800
5608000840,20140724T000000,905000.0,4,2.5,0.2437735849056604,0.007070949983614392,2.0,0,0,4,10,0.3541666666666667,0,1993,0,98027,0.6395367540614529,0.3521594684385434,3470,11318
5422560470,20141203T000000,440000.0,3,2.0,0.10264150943396227,0.0035666712501945977,2.0,0,0,4,8,0.14912280701754388,0,1977,0,98052,0.8169535145568716,0.3247508305647955,1750,6402
446000020,20140913T000000,439500.0,4,1.0,0.08075471698113208,0.0030166478984322512,1.5,0,0,3,7,0.11732456140350876,0,1950,0,98115,0.855557342769842,0.1943521594684512,1530,5790
9476200545,20150127T000000,270000.0,3,2.0,0.08,0.0037411279961280294,1.0,0,0,5,6,0.042763157894736836,670,1944,0,98056,0.5404535949815141,0.2757475083056562,1350,6700
8648100130,20150429T000000,306500.0,3,2.5,0.1267924528301887,0.003495798197159141,2.0,0,0,4,7,0.1842105263157895,0,1998,0,98042,0.33263631976838326,0.3704318936877229,1980,8852
9358002232,20141019T000000,380000.0,3,2.0,0.0890566037735849,0.0006881349422929795,2.0,0,0,3,8,0.1118421052631579,160,2003,0,98126,0.6585169695994892,0.12458471760798773,1470,2288
2212900920,20140722T000000,215000.0,4,1.75,0.09962264150943397,0.005531732652305887,1.0,0,0,5,7,0.14473684210526316,0,1969,0,98042,0.27698246742802723,0.3189368770764105,1220,9800
6149700380,20150206T000000,299900.0,2,1.0,0.03924528301886793,0.003410387081962565,1.0,0,0,3,7,0.05701754385964912,0,1950,0,98133,0.9216663985845344,0.14867109634552378,1080,7200
4340000080,20150327T000000,1450000.0,4,3.5,0.19094339622641512,0.004415330628849936,2.0,0,0,3,10,0.2774122807017544,0,1995,0,98004,0.7497185137526259,0.26910299003323246,2630,7904
3751605432,20140513T000000,239950.0,3,1.0,0.12150943396226414,0.02021275242467618,1.5,0,0,4,5,0.17653508771929827,0,1942,0,98001,0.1896413060961919,0.20598006644519273,1430,19200
6384300020,20140623T000000,494000.0,4,2.5,0.11622641509433963,0.004134261427068297,1.0,0,0,4,8,0.13706140350877194,290,1973,0,98177,0.994370275052276,0.12126245847176165,1990,7700
3450300430,20150105T000000,317500.0,4,1.5,0.10867924528301888,0.0043493035965348524,1.0,0,0,4,7,0.07894736842105263,720,1963,0,98059,0.5528389898665012,0.2956810631229416,1650,8066
1245001763,20150303T000000,670000.0,4,2.5,0.13735849056603774,0.004101550787205778,2.0,0,0,4,7,0.19956140350877194,0,1977,0,98033,0.8571658356120366,0.26411960132891465,2350,8625
7853240660,20140820T000000,650000.0,3,2.5,0.20905660377358493,0.004428657185830962,2.0,0,2,3,9,0.30372807017543857,0,2004,0,98065,0.6179829499758824,0.5465116279069804,3140,7438
3723800414,20150320T000000,852000.0,4,2.5,0.17584905660377362,0.004123963633037503,2.0,0,0,3,8,0.25548245614035087,0,1983,0,98118,0.6361589190928214,0.21262458471761647,1670,5080
5104500020,20140617T000000,250000.0,2,1.5,0.060226415094339625,0.0005088321756391749,2.0,0,0,3,7,0.0875,0,1983,0,98034,0.8903007881614968,0.25415282392027905,1098,1469
5438000080,20141210T000000,264950.0,3,1.5,0.08377358490566038,0.006259241512951898,1.0,0,0,4,7,0.12171052631578948,0,1964,0,98055,0.4622808428502623,0.2699335548172854,1620,10849
9498200091,20140925T000000,582500.0,2,2.0,0.09433962264150944,0.0038065492758530654,1.0,0,0,5,7,0.0800438596491228,520,1942,0,98177,0.8822583239504667,0.12209302325582883,1380,6930
1498301213,20150311T000000,384000.0,3,2.5,0.09433962264150944,0.000632405704008689,2.0,0,0,3,7,0.11074561403508772,240,1998,0,98144,0.6918127714331774,0.1710963455149539,1540,2875
2652500285,20141028T000000,817000.0,3,1.5,0.15245283018867928,0.0017203373557324487,1.5,0,0,3,8,0.16447368421052633,520,1926,0,98119,0.7836577127231834,0.1328903654485174,1930,4320
5127000430,20141201T000000,320000.0,4,1.75,0.10867924528301888,0.005451773310419732,1.0,0,0,4,7,0.15789473684210525,0,1971,0,98059,0.5142351616535308,0.3006644518272594,1550,11211
4017110020,20140630T000000,445800.0,4,2.25,0.13433962264150945,0.023579525320155385,1.0,0,0,3,8,0.12938596491228072,600,1977,0,98155,0.9982306578735773,0.2018272425249279,2140,12043
3336001946,20150307T000000,263300.0,2,1.0,0.0460377358490566,0.0024108953083856145,1.0,0,0,3,7,0.0668859649122807,0,1951,0,98118,0.597394241595623,0.21096345514951054,1175,5320
5253300387,20150128T000000,215000.0,3,1.0,0.0430188679245283,0.0037041770881351844,1.0,0,0,3,6,0.0625,0,1952,0,98133,0.956892391828859,0.14950166112957675,1170,8000
9222400605,20141115T000000,842500.0,5,4.0,0.20301886792452833,0.0024108953083856145,1.5,0,0,3,7,0.19517543859649122,910,1921,0,98115,0.8327167444104902,0.16279069767443843,1560,4225
9222400605,20150411T000000,850000.0,5,4.0,0.20301886792452833,0.0024108953083856145,1.5,0,0,3,7,0.19517543859649122,910,1921,0,98115,0.8327167444104902,0.16279069767443843,1560,4225
2163300130,20141001T000000,386000.0,5,2.5,0.1849056603773585,0.0072042155534246515,2.0,0,0,3,7,0.26864035087719296,0,1990,0,98031,0.42464211034261723,0.27906976744186807,1900,7416
8662500130,20141209T000000,251100.0,4,2.5,0.11320754716981134,0.0028694500190509188,2.0,0,0,3,7,0.16447368421052633,0,1996,0,98030,0.36834486086537765,0.26162790697675575,1680,5320
1770000130,20141126T000000,435000.0,3,1.75,0.11018867924528301,0.009830153031276823,1.0,0,0,3,7,0.11403508771929825,420,1978,0,98072,0.9428985041016631,0.3571428571428612,1750,16050
1888120080,20140922T000000,870000.0,4,4.0,0.25056603773584907,0.007445305084263214,2.0,0,0,3,10,0.3640350877192982,0,2000,0,98075,0.684092005790589,0.4368770764119745,3530,11783
862000020,20150206T000000,800000.0,6,1.0,0.0860377358490566,0.012175627059937402,2.0,0,0,3,7,0.125,0,1954,0,98004,0.7553482387003498,0.2574750830564909,2450,10080
7199100020,20140714T000000,555000.0,3,1.75,0.09660377358490567,0.00907417379889862,1.0,0,0,4,7,0.14035087719298245,0,1968,0,98052,0.8616696155702215,0.3297342192691133,1610,7500
9169600275,20140723T000000,280000.0,2,1.0,0.15018867924528304,0.022400730779924632,2.0,0,0,3,7,0.2182017543859649,0,1932,0,98136,0.5936947080585497,0.10797342192692838,2360,6000
2767601815,20150317T000000,356000.0,3,1.0,0.04905660377358491,0.0011182192812260916,1.0,0,0,3,6,0.0712719298245614,0,1916,0,98107,0.8340035386842573,0.11295681063124619,1500,5000
7853221330,20141203T000000,675000.0,4,2.5,0.19849056603773588,0.0033195241934555696,2.0,0,4,3,9,0.2883771929824561,0,2004,0,98065,0.6070451986488621,0.5481727574751005,3100,6001
7504010780,20141226T000000,605000.0,4,2.25,0.1486792452830189,0.006893464474730727,2.0,0,0,3,9,0.21600877192982454,0,1976,0,98074,0.7810841241756492,0.38372093023257037,2470,11900
5015000190,20140625T000000,690500.0,5,2.0,0.12905660377358494,0.0022358328098621367,1.5,0,2,4,7,0.10855263157894736,720,1908,0,98112,0.7598520186585347,0.1810631229235895,1680,4000
8682260470,20140619T000000,437000.0,2,1.75,0.08679245283018869,0.0022443133461227892,1.0,0,0,3,8,0.12609649122807015,0,2005,0,98053,0.8981824030883132,0.40448504983389455,1680,6200
4122700020,20140710T000000,850000.0,5,2.0,0.15245283018867928,0.007820265937502083,1.5,0,0,4,8,0.2214912280701754,0,1966,0,98004,0.7778671384912315,0.2624584717608087,2810,13906
8850000285,20140612T000000,350000.0,4,2.25,0.1516981132075472,0.0024714705673902783,1.5,0,0,4,7,0.11513157894736843,960,1904,0,98144,0.6974424963809014,0.17275747508305983,1540,3000
4174600185,20140622T000000,480000.0,2,2.25,0.09056603773584906,0.00378595368779148,1.5,0,0,3,8,0.13157894736842107,0,1926,0,98108,0.646292423998716,0.18438538205981558,1820,7875
7229800430,20140723T000000,379500.0,3,2.25,0.11622641509433963,0.015217110814561565,2.0,0,0,3,8,0.16885964912280704,0,1989,0,98059,0.5190606401801574,0.33803986710964296,1500,25641
42000130,20140924T000000,600000.0,5,4.5,0.3132075471698113,0.005611691994192043,2.0,0,0,3,10,0.4550438596491228,0,2012,0,98168,0.5055493003056171,0.20265780730898086,2720,10080
4139430250,20150330T000000,1436000.0,4,3.5,0.35320754716981134,0.009729598101329081,2.0,0,3,4,11,0.3991228070175439,1040,1992,0,98006,0.6332636319768454,0.3313953488372192,3580,13335
9834201470,20141218T000000,303000.0,2,1.5,0.053584905660377366,0.0003361926874758835,2.0,0,0,3,7,0.06030701754385964,160,2007,0,98144,0.667363680231631,0.1918604651162923,1000,1083
4058801702,20150206T000000,800000.0,4,2.5,0.35094339622641507,0.005764947399473842,1.0,0,4,3,9,0.3464912280701754,1490,1953,0,98178,0.5687630690043477,0.22591362126246395,2430,9272
3363400655,20140724T000000,549000.0,2,2.0,0.12754716981132078,0.0033195241934555696,1.5,0,0,5,7,0.10197368421052631,760,1906,0,98103,0.8444587421586078,0.13953488372094114,1280,3900
8700500020,20141126T000000,324950.0,3,2.5,0.09584905660377359,0.0055002335176234625,1.0,0,0,3,7,0.10087719298245613,350,1964,0,98188,0.48431719478848834,0.2068106312292457,2070,9600
8148600020,20140926T000000,170000.0,2,1.0,0.043773584905660384,0.003644813334310614,1.0,0,0,3,6,0.06359649122807018,0,1948,0,98168,0.5383625542866355,0.17691029900333888,1100,8701
8651430780,20140715T000000,178000.0,3,1.0,0.041509433962264156,0.003622400488478888,1.0,0,0,5,6,0.06030701754385964,0,1969,0,98042,0.3450217146533703,0.3646179401993521,870,5200
1432400345,20150421T000000,144000.0,3,1.0,0.07245283018867925,0.004721235686823488,1.0,0,0,3,6,0.10526315789473685,0,1958,0,98058,0.47659642914588574,0.2832225913621329,1188,7700
2524049148,20150317T000000,1580000.0,4,2.75,0.21358490566037738,0.011818838784399932,1.0,0,2,4,9,0.18530701754385964,1140,1954,1997,98040,0.6160527585652318,0.23006644518272878,3330,18777
2475900840,20150427T000000,258000.0,2,1.0,0.03471698113207547,0.003925276783502207,1.0,0,0,3,6,0.050438596491228074,0,1932,0,98024,0.658838668167931,0.5224252491694443,1100,8777
7452500190,20141016T000000,345000.0,3,1.75,0.031698113207547174,0.0027440592329112646,1.0,0,0,4,6,0.04605263157894737,0,1950,0,98126,0.5846871481421942,0.11960132890366992,900,5050
3459000050,20140610T000000,470000.0,3,1.75,0.15094339622641512,0.008650146985865975,1.0,0,0,3,8,0.14583333333333331,670,1965,0,98155,0.9934051793469507,0.2043189368770868,2320,12474
2624049091,20150313T000000,2903000.0,5,2.5,0.2611320754716981,0.05522101186124146,2.0,1,4,3,10,0.3793859649122807,0,1925,0,98118,0.6144442657230229,0.2117940199335635,3540,24293
1138000250,20140521T000000,350000.0,3,1.5,0.052075471698113204,0.00440382132963905,1.0,0,0,5,7,0.0756578947368421,0,1969,0,98034,0.8978607045198714,0.25415282392027905,1390,7280
4399210130,20140626T000000,225500.0,2,1.75,0.09811320754716982,0.006515474858541626,1.0,0,0,4,7,0.1425438596491228,0,1972,0,98002,0.26025414186906914,0.25664451827243795,1750,10687
2770601365,20150224T000000,473000.0,2,1.0,0.04905660377358491,0.002108019013362296,1.0,0,0,3,6,0.04714912280701754,220,1942,0,98199,0.7928261219237669,0.11129568106312604,1180,6000
7272000980,20150226T000000,279000.0,3,1.75,0.11018867924528301,0.005514165827194535,1.0,0,0,3,7,0.09429824561403509,600,1962,0,98198,0.3921505549300406,0.1710963455149539,1820,9623
1566100010,20150414T000000,470000.0,3,1.0,0.08830188679245284,0.00466853521148943,1.0,0,0,3,6,0.06469298245614036,580,1948,0,98125,0.8766285990027427,0.1810631229235895,1530,8128
6338000592,20140820T000000,565000.0,3,1.75,0.09433962264150944,0.0025926210853996056,1.0,0,0,4,6,0.05263157894736842,770,1925,0,98105,0.8269261701785524,0.19518272425248995,1510,4080
2815600305,20150422T000000,695000.0,3,2.0,0.17132075471698116,0.003804126265492879,1.0,0,1,4,8,0.11951754385964912,1180,1952,0,98136,0.6348721248190543,0.10299003322261058,1780,6800
561500290,20140711T000000,315000.0,3,1.75,0.10339622641509434,0.022486747647711254,1.0,0,0,4,7,0.15021929824561403,0,1991,0,98022,0.16084928422068856,0.42524916943521873,2070,54450
3905080280,20150304T000000,529000.0,3,2.5,0.12000000000000001,0.002410289555795568,2.0,0,0,3,8,0.1743421052631579,0,1993,0,98029,0.6602863117259261,0.4318936877076567,2130,5114
925069071,20150126T000000,750000.0,5,3.75,0.24226415094339623,0.06116526202736911,1.5,0,0,3,8,0.3519736842105263,0,1967,1990,98053,0.8341643879684852,0.38621262458472927,3250,38636
2426049174,20141029T000000,481500.0,3,2.25,0.11698113207547171,0.006045410848665436,2.0,0,0,3,7,0.1699561403508772,0,1993,0,98034,0.9276178221007001,0.23671096345516673,1840,7374
9407600250,20150327T000000,211000.0,3,2.0,0.05811320754716981,0.004174846850601421,1.0,0,0,3,7,0.08442982456140351,0,1987,0,98038,0.37606562650796604,0.38870431893688817,1080,7093
7955050170,20150410T000000,455000.0,3,2.25,0.11320754716981134,0.004228153078525525,1.0,0,0,3,7,0.1206140350877193,400,1973,0,98034,0.9268135756796028,0.26661129568107356,1940,7192
7224000950,20141103T000000,238950.0,2,1.0,0.03924528301886793,0.002615639683821378,1.0,0,0,3,5,0.05701754385964912,0,1938,0,98055,0.5388451021393053,0.2624584717608087,890,4838
464001025,20140918T000000,722500.0,4,3.5,0.17433962264150946,0.0027743468624135967,2.0,0,0,3,8,0.16776315789473684,780,2003,0,98117,0.8668167926652757,0.10299003322261058,2000,6720
5569700020,20140730T000000,795000.0,4,2.5,0.22188679245283022,0.011311218113940851,1.0,0,3,4,8,0.1875,1230,1973,0,98075,0.6749235965899913,0.3729235880398818,3230,13420
1310910290,20150507T000000,327500.0,4,2.25,0.14716981132075474,0.0055002335176234625,2.0,0,0,3,8,0.21381578947368424,0,1971,0,98032,0.32990188193662107,0.19767441860466306,2050,9240
5104531640,20150323T000000,585000.0,4,3.0,0.23471698113207548,0.0027743468624135967,2.0,0,0,3,9,0.34100877192982454,0,2006,0,98038,0.31992922631494025,0.4294019933554978,3400,5672
1025039145,20140613T000000,775000.0,4,2.0,0.21509433962264154,0.006272568069932924,1.0,0,1,3,7,0.18092105263157893,1200,1939,1969,98199,0.8198488016728334,0.09385382059801373,3300,10080
5406500170,20141024T000000,645000.0,4,2.5,0.18792452830188683,0.0022291695313716234,2.0,0,0,3,8,0.2730263157894737,0,2001,0,98075,0.7125623290976364,0.3986710963455238,2510,4200
1826049426,20150105T000000,445000.0,4,2.75,0.15320754716981133,0.007176956686872554,1.0,0,0,3,8,0.15131578947368424,650,1968,0,98133,0.9351777384590605,0.1403654485049941,2070,9575
2011000010,20140502T000000,257950.0,3,1.75,0.08150943396226415,0.003233507325668947,1.0,0,0,3,7,0.11842105263157894,0,1987,0,98198,0.3628759852018817,0.1710963455149539,1400,7500
9368700006,20150324T000000,375000.0,5,1.75,0.14641509433962266,0.004264498233928323,1.0,0,0,3,7,0.10307017543859649,1000,1959,0,98178,0.5623290976355122,0.21511627906977537,1380,6570
8016250080,20140709T000000,245000.0,3,2.5,0.09962264150943397,0.004060359611082607,2.0,0,0,3,7,0.14473684210526316,0,1994,0,98030,0.33810519543189343,0.28737541528239774,1610,7162
